Washington Square Hotel,washington-square-hotel-new-york,http://www.yelp.com/biz/washington-square-hotel-new-york,53
Fitzpatrick Grand Central Hotel,fitzpatrick-grand-central-hotel-new-york,http://www.yelp.com/biz/fitzpatrick-grand-central-hotel-new-york,46
Club Quarters,club-quarters-new-york-2,http://www.yelp.com/biz/club-quarters-new-york-2,95
Renaissance New York Hotel 57,renaissance-new-york-hotel-57-new-york,http://www.yelp.com/biz/renaissance-new-york-hotel-57-new-york,76
The Moderne Hotel,the-moderne-hotel-new-york,http://www.yelp.com/biz/the-moderne-hotel-new-york,42
Lucerne Hotel,lucerne-hotel-new-york,http://www.yelp.com/biz/lucerne-hotel-new-york,52
W New York - Downtown,w-new-york-downtown-new-york,http://www.yelp.com/biz/w-new-york-downtown-new-york,108
Gotham Hotel,gotham-hotel-manhattan,http://www.yelp.com/biz/gotham-hotel-manhattan,29
Wall Street Inn,wall-street-inn-new-york,http://www.yelp.com/biz/wall-street-inn-new-york,18
The Belleclaire Hotel,the-belleclaire-hotel-new-york,http://www.yelp.com/biz/the-belleclaire-hotel-new-york,111
Hilton New York Fashion District,hilton-new-york-fashion-district-manhattan,http://www.yelp.com/biz/hilton-new-york-fashion-district-manhattan,81
The James Hotel,the-james-hotel-new-york,http://www.yelp.com/biz/the-james-hotel-new-york,56
The Algonquin Hotel Times Square- Autograph Collection,the-algonquin-hotel-times-square-autograph-collection-new-york,http://www.yelp.com/biz/the-algonquin-hotel-times-square-autograph-collection-new-york,116
The Marlton Hotel,the-marlton-hotel-new-york,http://www.yelp.com/biz/the-marlton-hotel-new-york,25
Sheraton Tribeca New York Hotel,sheraton-tribeca-new-york-hotel-new-york,http://www.yelp.com/biz/sheraton-tribeca-new-york-hotel-new-york,92
Hotel New york,hotel-new-york-new-york-2,http://www.yelp.com/biz/hotel-new-york-new-york-2,6
Club Quarters,club-quarters-manhattan,http://www.yelp.com/biz/club-quarters-manhattan,70
Super 8 Brooklyn,super-8-brooklyn-brooklyn,http://www.yelp.com/biz/super-8-brooklyn-brooklyn,14
Double Tree,double-tree-new-york,http://www.yelp.com/biz/double-tree-new-york,72
Ye Olde Carlton Arms Hotel,ye-olde-carlton-arms-hotel-new-york,http://www.yelp.com/biz/ye-olde-carlton-arms-hotel-new-york,43
The Hotel At Times Square,the-hotel-at-times-square-new-york,http://www.yelp.com/biz/the-hotel-at-times-square-new-york,41
The Franklin Hotel,the-franklin-hotel-new-york,http://www.yelp.com/biz/the-franklin-hotel-new-york,30
Four Points by Sheraton Manhattan Chelsea,four-points-by-sheraton-manhattan-chelsea-new-york,http://www.yelp.com/biz/four-points-by-sheraton-manhattan-chelsea-new-york,83
Mandarin Oriental,mandarin-oriental-new-york-3,http://www.yelp.com/biz/mandarin-oriental-new-york-3,85
Warwick New York Hotel,warwick-new-york-hotel-new-york,http://www.yelp.com/biz/warwick-new-york-hotel-new-york,84
The Marcel At Gramercy Hotel,the-marcel-at-gramercy-hotel-new-york,http://www.yelp.com/biz/the-marcel-at-gramercy-hotel-new-york,78
Cosmopolitan Hotel,cosmopolitan-hotel-new-york,http://www.yelp.com/biz/cosmopolitan-hotel-new-york,74
